"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id"
29,"SU",4251942,,,"3741","2901"
29,"SU",4251943,,,"3741","2900"
29,"SU",4251945,,,"2948","2911"
29,"SU",4251946,,,"2948","2910"
29,"SU",4251948,,,"2948","2901"
29,"SU",4251949,,,"2948","2910"
29,"SU",4251950,,,"2948","2911"
29,"SU",4251951,,,"2948","2910"
29,"SU",4251952,,,"2911","2900"
29,"SU",4251954,,,"2911","2911"
29,"SU",4251955,,,"2911","2910"
29,"SU",4251956,,,"2911","2911"
29,"SU",4251957,,,"2911","2910"
29,"SU",4251958,,,"2912","2911"
29,"SU",4251959,,,"2943","2901"
29,"SU",4251960,,,"2943","2900"
29,"SU",4251962,,,"2949","2911"
29,"SU",4251963,,,"2949","2910"
29,"SU",4251964,,,"2949","2911"
29,"SU",4251965,,,"2945","2910"
29,"SU",4251966,,,"2945","2911"
29,"SU",4251967,,,"2945","2910"
29,"SU",4251968,,,"2912","2911"
29,"SU",4251969,,,"2912","2900"
29,"SU",4251970,,,"2949","2911"
29,"SU",4251971,,,"2949","2910"
29,"SU",4251973,,,"2943","2901"
29,"SU",4251974,,,"2943","2910"
29,"SU",4251975,,,"2944","2911"
29,"SU",4251976,,,"2944","2900"
29,"SU",4251977,,,"2944","2901"
29,"SU",4251978,,,"2944","2900"
29,"SU",4251979,,,"2941","2910"
29,"SU",4251981,,,"2941","2901"
29,"SU",4251982,,,"2941","2910"
29,"SU",4251984,,,"2941","2901"
29,"SU",4251985,,,"2941","2910"
29,"SU",4251986,,,"2950","2911"
29,"SU",4251987,,,"2950","2900"
29,"SU",4251989,,,"2950","2911"
29,"SU",4251990,,,"2950","2900"
29,"SU",4251991,,,"2913","2910"
29,"SU",4251993,,,"2913","2901"
29,"SU",4251994,,,"2913","2910"
29,"SU",4251996,,,"2913","2901"
29,"SU",4251997,,,"2543","2900"
29,"SU",4251998,,,"4719","2901"
29,"SU",4251999,,,"2914","2911"
29,"SU",4252000,,,"2914","2910"
29,"SU",4252001,,,"3512","2911"
29,"WD",4243800,,,"2942","2900"
29,"WD",4243801,,,"2913","2901"
29,"WD",4243802,,,"2964","2900"
29,"WD",4243803,,,"2964","2901"
29,"WD",4243804,,,"2911","2900"
29,"WD",4243805,,,"2918","2901"
29,"WD",4243806,,,"3562","2910"
29,"WD",4243807,,,"2962","2911"
29,"WD",4243808,,,"2944","2910"
29,"WD",4243809,,,"2944","2911"
29,"WD",4243810,,,"2966","2910"
29,"WD",4243811,,,"2942","2911"
29,"WD",4243812,,,"2914","2910"
29,"WD",4243813,,,"3562","2911"
29,"WD",4243814,,,"2914","2910"
29,"WD",4243815,,,"2916","2911"
29,"WD",4243816,,,"2963","2910"
29,"WD",4243817,,,"3362","2911"
29,"WD",4243818,,,"2915","2900"
29,"WD",4243819,,,"2915","2901"
29,"WD",4243820,,,"2913","2900"
29,"WD",4243821,,,"2941","2901"
29,"WD",4243822,,,"2942","2900"
29,"WD",4243823,,,"2942","2901"
29,"WD",4243824,,,"2941","2910"
29,"WD",4243825,,,"2961","2911"
29,"WD",4243826,,,"2942","2910"
29,"WD",4243827,,,"2961","2911"
29,"WD",4243828,,,"2964","2910"
29,"WD",4243829,,,"2541","2911"
29,"WD",4243830,,,"2964","2900"
29,"WD",4243831,,,"2918","2901"
29,"WD",4243832,,,"2911","2900"
29,"WD",4243833,,,"2911","2901"
29,"WD",4243834,,,"4766","2900"
29,"WD",4243835,,,"2911","2901"
29,"WD",4243836,,,"2963","2900"
29,"WD",4243837,,,"2911","2901"
29,"WD",4243838,,,"2945","2900"
29,"WD",4243839,,,"2962","2900"
29,"WD",4243840,,,"3512","2910"
29,"WD",4243841,,,"2965","2911"
29,"WD",4243842,,,"2965","2910"
29,"WD",4243843,,,"2966","2911"
29,"WD",4243844,,,"2945","2910"
29,"WD",4243845,,,"2914","2911"
29,"WD",4243846,,,"2916","2910"
29,"WD",4243847,,,"3512","2911"
29,"WD",4243848,,,"3512","2910"
29,"WD",4243849,,,"2961","2911"
29,"WD",4243850,,,"2916","2900"
29,"WD",4243851,,,"2916","2901"
29,"WD",4243852,,,"2941","2900"
29,"WD",4243853,,,"2916","2901"
29,"WD",4243854,,,"2961","2900"
29,"WD",4243855,,,"2961","2901"
29,"WD",4243856,,,"2961","2900"
29,"WD",4243857,,,"2942","2901"
29,"WD",4243858,,,"2916","2910"
29,"WD",4243859,,,"2916","2911"
29,"WD",4243860,,,"2943","2901"
29,"WD",4243861,,,"2917","2900"
29,"WD",4243862,,,"2963","2901"
29,"WD",4243863,,,"2916","2900"
29,"WD",4243864,,,"2963","2901"
29,"WD",4243865,,,"2943","2900"
29,"WD",4243866,,,"3311","2901"
29,"WD",4243867,,,"2916","2900"
29,"WD",4243868,,,"2916","2901"
29,"WD",4243869,,,"2945","2911"
29,"WD",4243870,,,"2943","2910"
29,"WD",4243871,,,"2945","2911"
29,"WD",4243872,,,"2941","2910"
29,"WD",4243873,,,"2941","2911"
29,"WD",4243874,,,"2941","2910"
29,"WD",4243875,,,"2913","2911"
29,"WD",4243876,,,"2961","2910"
29,"WD",4243877,,,"2943","2911"
29,"WD",4243878,,,"2961","2910"
29,"WD",4243879,,,"2943","2911"
29,"WD",4243880,,,"2913","2910"
29,"WD",4243881,,,"2913","2911"
29,"WD",4243882,,,"2942","2900"
29,"WD",4243883,,,"2913","2901"
29,"WD",4243884,,,"2966","2900"
29,"WD",4243885,,,"2964","2901"
29,"WD",4243886,,,"2913","2910"
29,"WD",4243887,,,"2912","2911"
29,"WD",4243888,,,"2942","2900"
29,"WD",4243889,,,"2912","2901"
29,"WD",4243890,,,"2663","2900"
29,"WD",4243891,,,"2914","2901"
29,"WD",4243892,,,"2912","2910"
29,"WD",4243893,,,"3362","2900"
29,"WD",4243894,,,"2911","2910"
29,"WD",4243895,,,"2943","2910"
29,"WD",4243896,,,"2962","2900"
29,"WD",4243897,,,"2541","2910"
29,"WD",4243898,,,"2945","2911"
29,"WD",4243899,,,"2964","2901"
29,"WD",4243900,,,"2941","2911"
29,"WD",4243901,,,"2945","2901"
29,"WD",4243902,,,"2943","2901"
29,"WD",4243903,,,"2945","2900"
29,"WD",4243904,,,"2963","2910"
29,"WD",4243905,,,"2918","2900"
29,"WD",4243906,,,"2966","2911"
29,"WD",4243907,,,"2942","2901"
29,"WD",4243908,,,"2963","2911"
29,"WD",4243909,,,"3512","2911"
30,"SA",4247595,,,"3042","3002"
30,"SA",4247596,,,"3041","3002"
30,"SA",4247597,,,"3043","3002"
30,"SA",4247598,,,"3042","3002"
30,"SA",4247599,,,"3041","3002"
30,"SA",4247600,,,"3043","3002"
30,"SA",4247601,,,"3042","3002"
30,"SA",4247602,,,"3041","3002"
30,"SA",4247603,,,"3043","3002"
30,"SA",4247604,,,"3042","3002"
30,"SA",4247605,,,"3041","3002"
30,"SA",4247606,,,"3043","3002"
30,"SA",4247607,,,"3043","3003"
30,"SA",4247608,,,"3042","3003"
30,"SA",4247609,,,"3041","3003"
30,"SA",4247610,,,"3043","3003"
30,"SA",4247611,,,"3042","3003"
30,"SA",4247612,,,"3041","3003"
30,"SA",4247613,,,"3043","3003"
30,"SA",4247614,,,"3042","3003"
30,"SA",4247615,,,"3041","3003"
30,"SA",4247616,,,"3043","3003"
30,"SA",4247617,,,"3042","3003"
30,"SA",4247618,,,"3041","3003"
30,"SA",4247619,,,"3043","3003"
30,"SA",4247620,,,"3041","3003"
30,"SA",4247621,,,"3042","3002"
30,"SA",4247622,,,"3041","3002"
30,"SU",4268238,,,"3042","3002"
30,"SU",4268239,,,"3041","3002"
30,"SU",4268240,,,"3043","3002"
30,"SU",4268241,,,"3042","3002"
30,"SU",4268242,,,"3041","3002"
30,"SU",4268243,,,"3043","3002"
30,"SU",4268244,,,"3042","3002"
30,"SU",4268245,,,"3041","3002"
30,"SU",4268246,,,"3043","3002"
30,"SU",4268247,,,"3042","3002"
30,"SU",4268248,,,"3041","3002"
30,"SU",4268249,,,"3043","3002"
30,"SU",4268250,,,"3042","3002"
30,"SU",4268251,,,"3041","3002"
30,"SU",4268253,,,"3041","3003"
30,"SU",4268254,,,"3043","3003"
30,"SU",4268255,,,"3042","3003"
30,"SU",4268256,,,"3041","3003"
30,"SU",4268257,,,"3043","3003"
30,"SU",4268258,,,"3042","3003"
30,"SU",4268259,,,"3041","3003"
30,"SU",4268260,,,"3043","3003"
30,"SU",4268261,,,"3042","3003"
30,"SU",4268262,,,"3041","3003"
30,"SU",4268263,,,"3043","3003"
30,"SU",4268264,,,"3042","3003"
30,"SU",4268265,,,"3041","3003"
30,"SU",4268266,,,"3043","3003"
30,"WD",4242549,,,"3061","3002"
30,"WD",4242550,,,"3061","3003"
30,"WD",4242551,,,"3061","3002"
30,"WD",4242552,,,"3061","3003"
30,"WD",4242553,,,"3061","3002"
30,"WD",4242554,,,"3061","3003"
30,"WD",4242555,,,"3061","3002"
30,"WD",4242556,,,"3061","3003"
30,"WD",4242557,,,"3061","3002"
30,"WD",4242558,,,"3061","3003"
30,"WD",4242559,,,"3061","3002"
30,"WD",4242560,,,"3061","3003"
30,"WD",4242561,,,"3061","3014"
30,"WD",4242562,,,"3063","3015"
30,"WD",4242563,,,"3063","3002"
30,"WD",4242564,,,"3063","3003"
30,"WD",4242565,,,"3063","3002"
30,"WD",4242566,,,"3063","3003"
30,"WD",4242567,,,"3063","3002"
30,"WD",4242568,,,"3063","3003"
30,"WD",4242569,,,"3063","3002"
30,"WD",4242570,,,"3063","3003"
30,"WD",4242571,,,"3063","3002"
30,"WD",4242572,,,"3063","3003"
30,"WD",4242573,,,"3063","3002"
30,"WD",4242574,,,"3062","3002"
30,"WD",4242575,,,"3062","3003"
30,"WD",4242576,,,"3062","3002"
30,"WD",4242577,,,"3062","3003"
30,"WD",4242578,,,"3062","3002"
30,"WD",4242579,,,"3062","3003"
30,"WD",4242580,,,"3062","3002"
30,"WD",4242581,,,"3062","3003"
30,"WD",4242582,,,"3062","3002"
30,"WD",4242583,,,"3062","3003"
30,"WD",4242584,,,"3064","3003"
30,"WD",4242585,,,"3064","3002"
30,"WD",4242586,,,"3064","3003"
30,"WD",4242587,,,"3064","3002"
30,"WD",4242588,,,"3064","3003"
30,"WD",4242589,,,"3064","3002"
30,"WD",4242590,,,"3064","3003"
30,"WD",4242591,,,"3064","3002"
30,"WD",4242592,,,"3064","3003"
30,"WD",4242593,,,"3064","3002"
30,"WD",4242594,,,"3064","3003"
30,"WD",4242595,,,"3064","3002"
33,"SA",4249415,,,"3342","3301"
33,"SA",4249416,,,"3341","3301"
33,"SA",4249417,,,"3342","3301"
33,"SA",4249418,,,"3341","3301"
33,"SA",4249419,,,"3342","3301"
33,"SA",4249420,,,"3341","3301"
33,"SA",4249421,,,"3342","3301"
33,"SA",4249422,,,"3341","3301"
33,"SA",4249423,,,"3342","3300"
33,"SA",4249424,,,"3341","3300"
33,"SA",4249425,,,"3342","3300"
33,"SA",4249426,,,"3341","3300"
33,"SA",4249427,,,"3342","3300"
33,"SA",4249428,,,"3341","3300"
33,"SA",4249429,,,"3342","3300"
33,"SA",4249430,,,"3341","3300"
33,"SA",4249431,,,"3342","3300"
33,"SA",4249432,,,"3342","3301"
33,"SA",4249433,,,"3341","3301"
33,"SA",4249434,,,"3341","3300"
33,"SU",4264801,,,"3341","3301"
33,"SU",4264802,,,"3342","3301"
33,"SU",4264803,,,"3341","3301"
33,"SU",4264804,,,"3342","3301"
33,"SU",4264805,,,"3341","3301"
33,"SU",4264806,,,"3342","3301"
33,"SU",4264807,,,"3341","3301"
33,"SU",4264808,,,"3342","3301"
33,"SU",4264809,,,"3341","3300"
33,"SU",4264810,,,"3342","3300"
33,"SU",4264811,,,"3341","3300"
33,"SU",4264812,,,"3342","3300"
33,"SU",4264813,,,"3341","3300"
33,"SU",4264814,,,"3342","3300"
33,"SU",4264815,,,"3341","3300"
33,"SU",4264816,,,"3342","3300"
33,"SU",4264817,,,"3341","3300"
33,"SU",4264818,,,"3341","3301"
33,"WD",4245123,,,"3362","3300"
33,"WD",4245124,,,"3362","3300"
33,"WD",4245125,,,"3362","3300"
33,"WD",4245126,,,"3362","3300"
33,"WD",4245127,,,"3312","3300"
33,"WD",4245128,,,"3364","3300"
33,"WD",4245129,,,"3363","3300"
33,"WD",4245130,,,"4764","3300"
33,"WD",4245131,,,"3311","3300"
33,"WD",4245132,,,"3311","3300"
33,"WD",4245133,,,"3311","3300"
33,"WD",4245134,,,"3365","3300"
33,"WD",4245135,,,"2966","3300"
33,"WD",4245136,,,"3363","3300"
33,"WD",4245137,,,"3363","3300"
33,"WD",4245138,,,"3363","3300"
33,"WD",4245139,,,"3363","3300"
33,"WD",4245140,,,"2966","3300"
33,"WD",4245141,,,"3762","3300"
33,"WD",4245142,,,"3563","3300"
33,"WD",4245143,,,"3361","3300"
33,"WD",4245144,,,"3361","3300"
33,"WD",4245145,,,"3361","3300"
33,"WD",4245146,,,"3364","3300"
33,"WD",4245147,,,"2912","3300"
33,"WD",4245148,,,"3365","3300"
33,"WD",4245149,,,"3362","3301"
33,"WD",4245150,,,"3362","3301"
33,"WD",4245151,,,"3362","3301"
33,"WD",4245152,,,"2962","3301"
33,"WD",4245153,,,"3312","3301"
33,"WD",4245154,,,"3563","3301"
33,"WD",4245155,,,"3363","3301"
33,"WD",4245156,,,"3363","3301"
33,"WD",4245157,,,"3363","3301"
33,"WD",4245158,,,"3363","3301"
33,"WD",4245159,,,"2966","3301"
33,"WD",4245160,,,"2966","3301"
33,"WD",4245161,,,"3511","3301"
33,"WD",4245162,,,"4764","3301"
33,"WD",4245163,,,"4764","3301"
33,"WD",4245164,,,"3311","3301"
33,"WD",4245165,,,"3311","3301"
33,"WD",4245166,,,"3365","3301"
33,"WD",4245167,,,"3365","3301"
33,"WD",4245168,,,"3362","3301"
33,"WD",4245169,,,"3361","3301"
33,"WD",4245170,,,"3361","3301"
33,"WD",4245171,,,"3361","3301"
33,"WD",4245172,,,"3364","3301"
33,"WD",4245173,,,"3364","3301"
33,"WD",4245174,,,"3363","3301"
35,"SA",4248798,,,"3512","3500"
35,"SA",4248799,,,"3513","3500"
35,"SA",4248800,,,"3541","3500"
35,"SA",4248801,,,"3511","3500"
35,"SA",4248802,,,"3512","3500"
35,"SA",4248803,,,"3513","3500"
35,"SA",4248804,,,"3541","3500"
35,"SA",4248805,,,"3511","3500"
35,"SA",4248806,,,"3512","3500"
35,"SA",4248807,,,"3513","3500"
35,"SA",4248808,,,"2911","3500"
35,"SA",4248809,,,"3511","3500"
35,"SA",4248810,,,"4243","3500"
35,"SA",4248811,,,"3513","3501"
35,"SA",4248812,,,"3541","3501"
35,"SA",4248813,,,"3511","3501"
35,"SA",4248814,,,"3512","3501"
35,"SA",4248815,,,"3513","3501"
35,"SA",4248816,,,"3541","3501"
35,"SA",4248817,,,"3511","3501"
35,"SA",4248818,,,"3512","3501"
35,"SA",4248819,,,"3513","3501"
35,"SA",4248820,,,"2911","3501"
35,"SA",4248821,,,"3511","3501"
35,"SA",4248822,,,"3512","3501"
35,"SA",4248823,,,"3513","3501"
35,"SA",4248824,,,"2911","3501"
35,"SA",4248825,,,"3513","3500"
35,"SA",4248826,,,"3511","3501"
35,"SA",4248827,,,"3513","3500"
35,"SA",4248828,,,"3541","3500"
35,"SA",4248829,,,"3511","3500"
35,"SA",4248830,,,"3511","3501"
35,"SA",4248831,,,"2942","3501"
35,"SA",4248832,,,"3511","3500"
35,"SA",4248833,,,"3512","3501"
35,"SA",4248834,,,"3512","3500"
35,"SA",4248835,,,"3541","3501"
35,"SU",4251528,,,"3511","3500"
35,"SU",4251529,,,"3541","3500"
35,"SU",4251530,,,"3512","3500"
35,"SU",4251531,,,"3511","3500"
35,"SU",4251532,,,"3541","3500"
35,"SU",4251533,,,"3512","3500"
35,"SU",4251534,,,"3511","3500"
35,"SU",4251535,,,"3541","3500"
35,"SU",4251536,,,"2943","3500"
35,"SU",4251537,,,"3511","3501"
35,"SU",4251538,,,"3512","3501"
35,"SU",4251539,,,"3511","3501"
35,"SU",4251540,,,"3541","3501"
35,"SU",4251541,,,"3512","3501"
35,"SU",4251542,,,"3511","3501"
35,"SU",4251543,,,"3541","3501"
35,"SU",4251544,,,"3512","3501"
35,"SU",4251545,,,"2943","3501"
35,"SU",4251546,,,"2914","3501"
35,"SU",4251547,,,"2541","3500"
35,"SU",4251548,,,"3512","3500"
35,"SU",4251549,,,"3541","3501"
35,"SU",4251550,,,"2911","3501"
35,"SU",4251551,,,"3512","3500"
35,"SU",4251552,,,"2911","3501"
35,"SU",4251553,,,"2541","3501"
35,"SU",4251554,,,"2911","3500"
35,"SU",4251555,,,"3511","3500"
35,"WD",4243466,,,"7611","3500"
35,"WD",4243467,,,"2914","3500"
35,"WD",4243468,,,"3562","3500"
35,"WD",4243469,,,"3561","3500"
35,"WD",4243470,,,"3563","3500"
35,"WD",4243471,,,"3863","3500"
35,"WD",4243472,,,"3512","3500"
35,"WD",4243473,,,"2914","3500"
35,"WD",4243474,,,"3562","3500"
35,"WD",4243475,,,"3512","3500"
35,"WD",4243476,,,"3511","3500"
35,"WD",4243477,,,"3513","3500"
35,"WD",4243478,,,"2911","3500"
35,"WD",4243479,,,"3561","3500"
35,"WD",4243480,,,"3564","3500"
35,"WD",4243481,,,"3563","3500"
35,"WD",4243482,,,"3511","3500"
35,"WD",4243483,,,"2911","3500"
35,"WD",4243484,,,"3564","3500"
35,"WD",4243485,,,"2966","3500"
35,"WD",4243486,,,"3561","3501"
35,"WD",4243487,,,"3563","3501"
35,"WD",4243488,,,"4766","3501"
35,"WD",4243489,,,"3512","3501"
35,"WD",4243490,,,"2914","3501"
35,"WD",4243491,,,"3562","3501"
35,"WD",4243492,,,"3561","3501"
35,"WD",4243493,,,"3563","3501"
35,"WD",4243494,,,"3512","3501"
35,"WD",4243495,,,"2914","3501"
35,"WD",4243496,,,"3562","3501"
35,"WD",4243497,,,"3561","3501"
35,"WD",4243498,,,"3563","3501"
35,"WD",4243499,,,"3512","3501"
35,"WD",4243500,,,"3511","3501"
35,"WD",4243501,,,"3362","3501"
35,"WD",4243502,,,"3561","3501"
35,"WD",4243503,,,"3564","3501"
35,"WD",4243504,,,"3563","3501"
35,"WD",4243505,,,"3762","3501"
35,"WD",4243506,,,"3511","3501"
35,"WD",4243507,,,"3513","3501"
35,"WD",4243508,,,"2911","3501"
35,"WD",4243509,,,"3364","3501"
35,"WD",4243510,,,"2966","3501"
35,"WD",4243511,,,"2911","3501"
35,"WD",4243512,,,"3563","3500"
35,"WD",4243513,,,"3561","3500"
35,"WD",4243514,,,"3561","3500"
35,"WD",4243515,,,"3563","3500"
35,"WD",4243516,,,"3512","3500"
35,"WD",4243517,,,"3511","3500"
35,"WD",4243518,,,"3562","3500"
37,"SA",4247708,,,"3712","3700"
37,"SA",4247709,,,"3713","3700"
37,"SA",4247710,,,"3711","3700"
37,"SA",4247711,,,"3712","3700"
37,"SA",4247712,,,"3714","3700"
37,"SA",4247713,,,"3713","3700"
37,"SA",4247714,,,"3711","3700"
37,"SA",4247715,,,"3715","3700"
37,"SA",4247716,,,"3712","3700"
37,"SA",4247717,,,"3714","3700"
37,"SA",4247718,,,"3713","3700"
37,"SA",4247719,,,"3711","3700"
37,"SA",4247720,,,"3715","3700"
37,"SA",4247721,,,"3712","3700"
37,"SA",4247722,,,"3714","3700"
37,"SA",4247723,,,"3713","3700"
37,"SA",4247724,,,"3711","3700"
37,"SA",4247725,,,"3715","3700"
37,"SA",4247726,,,"4716","3700"
37,"SA",4247727,,,"3713","3700"
37,"SA",4247728,,,"3715","3700"
37,"SA",4247729,,,"3711","3701"
37,"SA",4247730,,,"3712","3701"
37,"SA",4247731,,,"3714","3701"
37,"SA",4247732,,,"3713","3701"
37,"SA",4247733,,,"3711","3701"
37,"SA",4247734,,,"3715","3701"
37,"SA",4247735,,,"3712","3701"
37,"SA",4247736,,,"3714","3701"
37,"SA",4247737,,,"3713","3701"
37,"SA",4247738,,,"3711","3701"
37,"SA",4247739,,,"3715","3701"
37,"SA",4247740,,,"3712","3701"
37,"SA",4247741,,,"3714","3701"
37,"SA",4247742,,,"3713","3701"
37,"SA",4247743,,,"3711","3701"
37,"SA",4247744,,,"3715","3701"
37,"SA",4247745,,,"3712","3701"
37,"SA",4247746,,,"3714","3701"
37,"SA",4247747,,,"3713","3701"
37,"SA",4247748,,,"3715","3701"
37,"SA",4247749,,,"4716","3701"
37,"SA",4247750,,,"3713","3701"
37,"SU",4250664,,,"3711","3700"
37,"SU",4250665,,,"5713","3700"
37,"SU",4250666,,,"3712","3700"
37,"SU",4250667,,,"3711","3700"
37,"SU",4250668,,,"3741","3700"
37,"SU",4250669,,,"3712","3700"
37,"SU",4250670,,,"3711","3700"
37,"SU",4250671,,,"3741","3700"
37,"SU",4250672,,,"3712","3700"
37,"SU",4250673,,,"3711","3700"
37,"SU",4250674,,,"5713","3701"
37,"SU",4250675,,,"3712","3701"
37,"SU",4250676,,,"3711","3701"
37,"SU",4250677,,,"3741","3701"
37,"SU",4250678,,,"3712","3701"
37,"SU",4250679,,,"3711","3701"
37,"SU",4250680,,,"3741","3701"
37,"SU",4250681,,,"3712","3701"
37,"SU",4250682,,,"3711","3701"
37,"SU",4250683,,,"3741","3701"
37,"SU",4250684,,,"3712","3701"
37,"SU",4250685,,,"3712","3700"
37,"SU",4250686,,,"3741","3700"
37,"SU",4250687,,,"3711","3701"
37,"SU",4250688,,,"3711","3701"
37,"WD",4242604,,,"2913","3700"
37,"WD",4242605,,,"3762","3711"
37,"WD",4242606,,,"3762","3700"
37,"WD",4242607,,,"3762","3701"
37,"WD",4242608,,,"3762","3700"
37,"WD",4242609,,,"3714","3701"
37,"WD",4242610,,,"3711","3700"
37,"WD",4242611,,,"3763","3701"
37,"WD",4242612,,,"3763","3710"
37,"WD",4242613,,,"3763","3701"
37,"WD",4242614,,,"3763","3700"
37,"WD",4242615,,,"3763","3701"
37,"WD",4242616,,,"3763","3700"
37,"WD",4242617,,,"3761","3711"
37,"WD",4242618,,,"3761","3700"
37,"WD",4242619,,,"3761","3701"
37,"WD",4242620,,,"3761","3700"
37,"WD",4242621,,,"3712","3701"
37,"WD",4242622,,,"3714","3710"
37,"WD",4242623,,,"3712","3701"
37,"WD",4242624,,,"3712","3710"
37,"WD",4242625,,,"3712","3701"
37,"WD",4242626,,,"2963","3711"
37,"WD",4242627,,,"2963","3700"
37,"WD",4242628,,,"2917","3701"
37,"WD",4242629,,,"3711","3700"
37,"WD",4242630,,,"3711","3711"
37,"WD",4242631,,,"3711","3700"
37,"WD",4242632,,,"3713","3701"
37,"WD",4242633,,,"3713","3700"
37,"WD",4242634,,,"3761","3701"
37,"WD",4242635,,,"3712","3710"
37,"WD",4242636,,,"3761","3701"
37,"WD",4242637,,,"3761","3710"
37,"WD",4242638,,,"3713","3701"
37,"WD",4242639,,,"3713","3700"
37,"WD",4242640,,,"3713","3701"
37,"WD",4242641,,,"3714","3701"
37,"WD",4242642,,,"3714","3710"
37,"WD",4242643,,,"3714","3701"
37,"WD",4242644,,,"3714","3700"
37,"WD",4242645,,,"3714","3701"
37,"WD",4242646,,,"3761","3710"
37,"WD",4242647,,,"3713","3701"
37,"WD",4242648,,,"5762","3711"
37,"WD",4242649,,,"3714","3700"
37,"WD",4242650,,,"3714","3711"
37,"WD",4242651,,,"3714","3700"
37,"WD",4242652,,,"3711","3701"
37,"WD",4242653,,,"2918","3700"
37,"WD",4242654,,,"3713","3701"
37,"WD",4242655,,,"3713","3710"
37,"WD",4242656,,,"3711","3701"
37,"WD",4242657,,,"3713","3700"
37,"WD",4242658,,,"3711","3711"
37,"WD",4242659,,,"3713","3700"
37,"WD",4242660,,,"3713","3711"
37,"WD",4242661,,,"3713","3700"
37,"WD",4242662,,,"3711","3701"
37,"WD",4242663,,,"3711","3710"
38,"SA",4248075,,,"3842","3802"
38,"SA",4248076,,,"3844","3802"
38,"SA",4248077,,,"3843","3802"
38,"SA",4248078,,,"3841","3802"
38,"SA",4248079,,,"3842","3802"
38,"SA",4248080,,,"3843","3802"
38,"SA",4248081,,,"3841","3802"
38,"SA",4248082,,,"3841","3802"
38,"SA",4248083,,,"3843","3803"
38,"SA",4248084,,,"3841","3803"
38,"SA",4248085,,,"3842","3803"
38,"SA",4248086,,,"3844","3803"
38,"SA",4248087,,,"3843","3803"
38,"SA",4248088,,,"3841","3803"
38,"SA",4248089,,,"3842","3803"
38,"SA",4248090,,,"3842","3803"
38,"SA",4248091,,,"3844","3803"
38,"SA",4248092,,,"3843","3803"
38,"SA",4248093,,,"3841","3803"
38,"SA",4248094,,,"3842","3803"
38,"SA",4248095,,,"3844","3803"
38,"SA",4248096,,,"3843","3803"
38,"SA",4248097,,,"3841","3803"
38,"SA",4248098,,,"3842","3803"
38,"SA",4248099,,,"3844","3803"
38,"SA",4248100,,,"3843","3803"
38,"SA",4248101,,,"3841","3803"
38,"SA",4248102,,,"3844","3802"
38,"SA",4248103,,,"3843","3802"
38,"SA",4248104,,,"3841","3802"
38,"SA",4248105,,,"3842","3802"
38,"SA",4248106,,,"3844","3802"
38,"SA",4248107,,,"3843","3802"
38,"SA",4248108,,,"3841","3802"
38,"SA",4248109,,,"3842","3802"
38,"SA",4248110,,,"3844","3802"
38,"SA",4248111,,,"3843","3802"
38,"SA",4248112,,,"3841","3802"
38,"SA",4248113,,,"3842","3802"
38,"SA",4248114,,,"3844","3802"
38,"SU",4250839,,,"3841","3802"
38,"SU",4250840,,,"3841","3803"
38,"SU",4250841,,,"3841","3802"
38,"SU",4250842,,,"3841","3803"
38,"SU",4250843,,,"3841","3802"
38,"SU",4250844,,,"3841","3803"
38,"SU",4250845,,,"3841","3802"
38,"SU",4250846,,,"3841","3803"
38,"SU",4250847,,,"3841","3802"
38,"SU",4250848,,,"3841","3803"
38,"SU",4250849,,,"3841","3802"
38,"SU",4250850,,,"3842","3802"
38,"SU",4250851,,,"3842","3803"
38,"SU",4250852,,,"3842","3802"
38,"SU",4250853,,,"3842","3803"
38,"SU",4250854,,,"3842","3802"
38,"SU",4250855,,,"3842","3803"
38,"SU",4250856,,,"3842","3802"
38,"SU",4250857,,,"3842","3803"
38,"SU",4250858,,,"3842","3802"
38,"SU",4250859,,,"3842","3803"
38,"SU",4250860,,,"3843","3803"
38,"SU",4250861,,,"3843","3802"
38,"SU",4250862,,,"3843","3803"
38,"SU",4250863,,,"3843","3802"
38,"SU",4250864,,,"3843","3803"
38,"SU",4250865,,,"3843","3802"
38,"SU",4250866,,,"3843","3803"
38,"SU",4250867,,,"3843","3802"
38,"SU",4250868,,,"3843","3803"
38,"SU",4250869,,,"3843","3802"
38,"SU",4250870,,,"3844","3802"
38,"SU",4250871,,,"3844","3803"
38,"SU",4250872,,,"3844","3802"
38,"SU",4250873,,,"3844","3803"
38,"SU",4250874,,,"3844","3802"
38,"SU",4250875,,,"3844","3803"
38,"SU",4250876,,,"3844","3802"
38,"SU",4250877,,,"3844","3803"
38,"SU",4250878,,,"3844","3802"
38,"WD",4245584,,,"3361","3882"
38,"WD",4245585,,,"3864","3833"
38,"WD",4245586,,,"3872","3872"
38,"WD",4245587,,,"2962","3883"
38,"WD",4245588,,,"3861","3833"
38,"WD",4245589,,,"3866","3882"
38,"WD",4245590,,,"3866","3833"
38,"WD",4245591,,,"3866","3852"
38,"WD",4245592,,,"3862","3882"
38,"WD",4245593,,,"3862","3833"
38,"WD",4245594,,,"3867","3832"
38,"WD",4245595,,,"3866","3843"
38,"WD",4245596,,,"3866","3852"
38,"WD",4245597,,,"3861","3843"
38,"WD",4245598,,,"3861","3852"
38,"WD",4245599,,,"3861","3843"
38,"WD",4245600,,,"3861","3832"
38,"WD",4245601,,,"3872","3873"
